date,quarter,house_id,house_type,sales_type,year_build,%_change_between_offer_and_purchase,rooms,sqm,sqm_price,address,zipcode,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%,purchaseprice
8232,96,572568,4,3,1925,0,5,152,29605.264,22944,8270,256,2,2,0,0.81,2.12,4500000
3904,46,1146350,4,1,1935,0,6,161,6335.404,33752,2860,505,1,3,2,1.82,4.36,1020000
9108,106,349443,4,3,2003,-5,5,190,13684.211,52722,6720,128,7,2,0,0.42,1.1,2600000
314,3,1454833,4,3,1877,0,5,164,3170.7317,27949,6400,511,7,2,5,1.99,8.39,520000
4681,54,1044099,4,3,1980,-5,5,165,16666.666,33474,4220,304,6,3,3.75,1.69,5.7,2750000
2954,35,1245155,4,3,1938,0,6,161,15900.621,25847,2820,163,1,3,3.25,2.42,6.69,2560000
9893,115,38907,3,3,1995,-1,4,118,21694.916,53500,4140,73,6,3,3.6,1.13,4.34,2560000
8539,100,503430,0,3,1935,-3,2,54,32407.408,48907,2400,311,1,3,0,0.76,1.35,1750000
5979,70,904550,4,3,1964,-7,5,129,3919.535,23397,9681,405,5,2,0.75,2.76,4.75,505620
6287,73,873096,0,3,1936,-4,2,56,19625,15271,2300,312,1,3,0.75,2.4,3.66,1099000
7660,89,687030,4,3,2017,0,5,154,4545.4546,25117,8300,380,2,2,0,0.25,2.55,700000
9127,106,342926,0,1,1916,0,2,57,8771.93,31700,7700,519,7,2,0,0.42,1.1,500000
6391,75,860509,4,2,1965,0,5,175,9942.857,54220,6000,300,7,2,0.25,2.4,3.66,1740000
7804,91,660411,1,3,1911,-3,7,250,12200,27958,4660,485,6,3,0,0.25,2.55,3050000
10017,116,9062,4,3,1963,-3,5,171,9035.088,54961,4700,371,6,3,3.6,1.13,4.34,1545000
6498,76,848730,0,3,1911,-5,4,99,30808.08,54243,2100,308,1,3,0,2.4,3.66,3050000
5648,66,943530,3,1,1892,0,6,136,5514.706,20109,5000,381,3,1,0.75,2.31,4.53,750000
9303,108,279360,4,3,1974,-1,6,204,11642.157,57694,5690,532,3,1,0,1.85,1.47,2375000
2035,24,1323732,0,3,1896,0,2,61,13081.967,35858,8000,8,2,2,2.75,2.5,6.6,798000
638,7,1431505,4,3,1947,0,3,105,3761.9048,50770,4690,206,6,3,6,2.13,9.09,395000
3662,43,1172827,4,2,1929,0,3,114,12769.737,43285,2740,453,1,3,2,1.15,5.26,1455750
7678,90,684301,0,3,1874,0,2,66,32196.969,58971,7080,95,7,2,0,0.25,2.55,2125000
9680,112,97009,4,3,1977,-7,5,114,11403.509,65609,6640,327,7,2,2.6,3.31,4.79,1300000
4052,47,1125922,4,3,1969,0,7,238,13445.378,57334,4180,470,6,3,2,1.82,4.36,3200000
3599,42,1179789,4,3,1965,0,4,116,10905.173,13516,7100,564,7,2,2,1.15,5.26,1265000
8704,101,461452,4,1,1981,0,4,193,5170.9844,57915,9560,196,5,2,0,0.76,1.35,998000
9785,114,68479,4,3,1967,0,4,106,7075.4717,48821,7490,45,7,2,3.6,3.31,4.79,750000
2853,34,1255290,4,1,1975,0,4,132,6439.394,40984,8840,427,2,2,3.25,2.42,6.69,850000
2205,26,1309937,4,3,1909,0,6,181,5801.105,8758,6880,516,7,2,3.5,2.9,7.33,1050000
1233,15,1388159,0,3,1956,0,3,88,10704.546,56261,2840,238,1,3,3.25,2.18,7.2,942000
5082,59,996969,0,3,1907,0,2,104,18750,13724,4863,125,6,3,4,3.42,6.52,1950000
8722,102,456952,4,3,1905,-3,5,117,9957.265,38423,4243,416,6,3,0,0.76,1.35,1165000
8335,97,549230,4,3,1970,-6,6,167,8832.335,35504,6920,578,7,2,0,0.81,2.12,1475000
3510,41,1190428,4,3,1974,0,4,120,6875,24678,8763,406,2,2,2,1.15,5.26,825000
10045,116,1507261,3,3,2001,0,3,102,14972.059,4428,7200,182,7,2,3.6,1.13,4.34,1527150
8682,101,467812,0,1,1913,0,2,54,17314.814,42354,2450,313,1,3,0,0.76,1.35,935000
2298,27,1302216,4,3,1956,0,4,89,6887.6406,63173,7260,509,7,2,4.25,2.9,7.33,613000
1078,13,1400741,4,3,1997,0,4,118,5932.2036,37703,4130,577,6,3,3.25,2.18,7.2,700000
3462,41,1195414,4,3,1967,0,4,138,11413.044,41832,9000,3,5,2,2,1.15,5.26,1575000
9185,107,325372,4,3,2013,-3,5,158,27531.646,64343,3140,597,4,3,0,1.85,1.47,4350000
5485,64,960677,0,3,2011,0,4,133,19221.805,58059,8700,243,2,2,1,1.3,5.5,2556500
9497,110,221474,2,3,1978,-6,4,95,22631.578,11846,3230,184,4,3,0,1.85,1.47,2150000
9274,108,290019,4,3,1938,0,5,122,6147.541,44576,5491,65,3,1,0,1.85,1.47,750000
9524,111,131396,3,3,2020,-3,4,111,34954.953,59322,4000,414,6,3,1.75,3.31,4.79,3880000
2554,30,1281463,4,3,1953,0,3,77,16798.701,17381,3000,217,4,3,4.75,2.34,7.05,1293500
9823,114,58056,4,3,1958,-4,4,104,11538.462,16202,7430,265,7,2,3.6,3.31,4.79,1200000
7651,89,688437,4,3,1967,0,4,144,13854.167,12036,3200,216,4,3,0,0.25,2.55,1995000
7347,86,740913,2,3,1977,1,4,61,13114.754,29630,4500,367,6,3,0,0.45,2.78,800000
9662,112,101803,3,3,2023,0,4,101,22143.564,35284,4200,460,6,3,2.6,3.31,4.79,2236500
9587,111,118731,4,3,1975,0,5,167,6257.485,25922,6855,395,7,2,1.75,3.31,4.79,1045000
2300,27,1302140,1,3,1939,0,8,250,8477.28,59585,3390,249,4,3,4.25,2.9,7.33,2119320
2223,26,1308530,2,3,1965,0,3,43,6744.186,39778,9300,504,5,2,3.5,2.9,7.33,290000
2138,25,1315872,2,3,1969,0,3,48,9922.3545,46008,3370,344,4,3,3,2.9,7.33,476273
8141,95,592999,4,3,1941,-3,4,100,16450,10284,9990,445,5,2,0,0.81,2.12,1645000
4955,57,1011694,4,1,1955,0,5,128,14062.5,11015,2960,419,1,3,4,3.42,6.52,1800000
4792,56,1030301,4,3,2009,0,6,180,3234.7666,34322,5462,349,3,1,4,1.69,5.7,582258
3158,37,1226447,4,1,1927,0,3,87,4942.529,58712,2640,210,1,3,2.75,2.08,5.11,430000
3870,45,1150687,4,3,2005,0,6,222,2667.2659,31044,7100,564,7,2,2,1.82,4.36,592133
136,1,1466863,4,3,1961,0,6,123,4674.797,231,7500,236,7,2,6.25,1.99,8.39,575000
2008,24,1325758,4,3,1968,0,5,147,3639.4558,46148,6430,362,7,2,2.75,2.5,6.6,535000
9231,107,307311,4,3,1970,0,5,193,14455.959,58557,8800,575,2,2,0,1.85,1.47,2790000
9953,115,24845,0,3,1959,-6,1,41,34146.34,44108,2700,89,1,3,3.6,1.13,4.34,1400000
8058,94,609002,4,3,1973,-6,4,135,23703.703,58828,2760,352,1,3,0,1.15,2.26,3200000
8975,104,393626,4,3,1971,-7,6,220,20284.092,41357,8800,575,2,2,0,0.42,1.1,4462500
9330,108,269791,4,3,2016,0,5,165,23000,9858,8700,243,2,2,0,1.85,1.47,3795000
9406,109,247518,3,3,1970,-4,4,84,12500,545,7000,140,7,2,0,1.85,1.47,1050000
3224,38,1219962,4,3,1960,0,5,128,8398.4375,50866,3300,145,4,3,2.5,2.08,5.11,1075000
2565,30,1280537,4,3,1900,0,5,100,10397.53,48587,8680,420,2,2,4.75,2.34,7.05,1039753
5037,58,1001681,0,3,1928,0,6,130,20384.615,24190,3050,248,4,3,4,3.42,6.52,2650000
7183,84,764908,3,3,2006,-1,3,90,13111.111,1412,8831,333,2,2,0,0.56,3.06,1180000
10066,117,1079023,0,3,1966,-1,1,52,31346.154,11580,8200,9,2,2,3.35,1.13,4.34,1630000
1233,15,1388211,4,3,2004,0,4,148,2978.3784,53070,2970,262,1,3,3.25,2.18,7.2,440800
2443,29,1291184,2,1,1983,0,6,64,12500,9351,5500,347,3,1,4.75,2.34,7.05,800000
8046,94,611486,0,3,1939,0,2,65,19153.846,65555,5000,381,3,1,0,1.15,2.26,1245000
5641,66,944335,2,3,1968,-3,4,75,9000,37785,9370,197,5,2,0.75,2.31,4.53,675000
4357,51,1085672,4,3,1949,0,3,159,10062.894,15440,8450,198,2,2,2.75,1.92,5.14,1600000
8155,95,590104,4,3,2019,0,3,176,21590.908,13746,8260,576,2,2,0,0.81,2.12,3800000
1156,14,1395138,3,3,1986,0,4,96,5500,12494,8766,377,2,2,3.25,2.18,7.2,528000
2554,30,1281439,3,3,1987,0,4,100,9237.5,5521,4660,485,6,3,4.75,2.34,7.05,923750
2711,32,1267879,2,3,1993,0,3,96,6510.4165,31932,9800,231,5,2,3.75,2.34,7.05,625000
9823,114,58264,2,3,1990,0,3,70,17142.857,9080,4873,593,6,3,3.6,3.31,4.79,1200000
1560,18,1362266,2,3,1964,0,3,56,5714.2856,54319,9490,397,5,2,3.5,1.85,6.27,320000
4476,52,1069880,3,3,2007,0,5,100,18480,54568,9480,336,5,2,3,1.92,5.14,1848000
10116,117,87129,4,3,1963,0,5,160,5300,12598,9300,504,5,2,3.35,1.13,4.34,848000
5938,69,909361,4,3,1977,-7,6,168,7738.095,40852,6760,409,7,2,0.75,2.76,4.75,1300000
785,9,1422074,4,1,2022,0,4,175,10571.429,16122,5883,394,3,1,4.25,2.13,7.84,1850000
5766,67,929532,0,3,2008,0,4,127,14960.63,49374,2630,514,1,3,0.75,2.31,4.53,1900000
9033,105,376793,4,3,1965,-5,4,125,10440,65080,4060,291,6,3,0,0.42,1.1,1305000
3785,44,1160823,3,3,1959,0,3,100,18650,48176,2610,428,1,3,2,1.15,5.26,1865000
5042,58,1000886,4,3,1972,-5,4,147,13503.401,27499,4390,583,6,3,4,3.42,6.52,1985000
3831,45,1155416,0,3,1952,0,3,73,21232.877,58426,6000,300,7,2,2,1.82,4.36,1550000
9162,107,333387,2,3,2007,-3,3,78,16666.666,65500,4780,476,6,3,0,1.85,1.47,1300000
7082,83,778652,4,3,1971,-5,4,150,12250,375,8362,261,2,2,0,0.56,3.06,1837500
3318,39,1210048,0,3,1971,0,3,80,7875,56921,6973,30,7,2,2,2.08,5.11,630000
6590,77,839131,2,3,2002,-5,3,66,25757.576,21851,3300,145,4,3,0,0.79,3.48,1700000
7792,91,662815,3,3,1969,-7,6,134,17350.746,56988,2630,514,1,3,0,0.25,2.55,2325000
8055,94,609952,0,3,1976,-1,3,106,38160.38,7153,2300,312,1,3,0,1.15,2.26,4045000
9134,106,340813,4,3,2021,0,4,153,3616.9412,31221,5330,351,3,1,0,0.42,1.1,553392
5796,67,925192,4,3,1961,0,3,93,16129.032,31375,4623,323,6,3,0.75,2.31,4.53,1500000
2489,29,1287351,4,3,1970,0,4,121,7231.405,34112,8550,422,2,2,4.75,2.34,7.05,875000
7480,87,717872,2,1,1973,0,3,90,5416.6665,49448,3370,344,4,3,0,0.45,2.78,487500
4970,58,1009801,1,3,1910,-6,5,126,6626.984,6258,6800,558,7,2,4,3.42,6.52,835000
1647,19,1355633,4,2,1943,0,5,143,3692.6572,25781,8220,74,2,2,3.75,1.85,6.27,528050
3898,46,1147083,2,3,1962,0,4,96,6562.5,46242,9560,196,5,2,2,1.82,4.36,630000
6423,75,857596,0,3,1968,0,2,69,14420.29,32850,2850,370,1,3,0.25,2.4,3.66,995000
9947,115,26407,4,3,1972,-6,4,150,15666.667,64425,8362,261,2,2,3.6,1.13,4.34,2350000
9730,113,82188,4,3,1981,0,4,117,10213.675,40790,5580,373,3,1,3.1,3.31,4.79,1195000
4248,49,1100345,2,3,2012,0,4,91,6626.3735,48675,9300,504,5,2,2.25,1.92,5.14,603000
2010,24,1325606,4,3,1968,0,6,157,7261.1465,8925,4690,206,6,3,2.75,2.5,6.6,1140000
5713,66,935156,4,3,1955,0,6,184,6250,61933,7470,284,7,2,0.75,2.31,4.53,1150000
6695,78,826829,0,3,1901,-3,2,45,37888.89,8022,1429,309,1,3,0,0.79,3.48,1705000
1545,18,1363638,4,3,1979,0,3,70,9500,59490,8400,110,2,2,3.5,1.85,6.27,665000
158,2,1465374,4,3,1972,0,6,148,3986.4866,36890,3200,216,4,3,5.5,1.99,8.39,590000
9490,110,223120,4,3,1966,-5,4,137,25547.445,43686,2620,17,1,3,0,1.85,1.47,3500000
8231,96,572724,0,3,1940,0,1,34,39705.883,45992,2450,313,1,3,0,0.81,2.12,1350000
3906,46,1146032,0,3,1916,0,5,185,9729.7295,52010,7000,140,7,2,2,1.82,4.36,1800000
9732,113,81937,4,3,2006,0,5,154,20292.207,49804,6710,123,7,2,3.1,3.31,4.79,3125000
1713,20,1350376,4,3,1943,0,5,126,9763.016,57666,6000,300,7,2,4.25,1.85,6.27,1230140
371,4,1451082,0,3,1899,0,4,104,4573.077,9583,9000,3,5,2,5,1.99,8.39,475600
4943,57,1012870,1,3,1877,0,8,175,17485.715,22313,7000,140,7,2,4,3.42,6.52,3060000
7744,90,670907,0,3,1932,0,8,205,20731.707,24934,2400,311,1,3,0,0.25,2.55,4250000
3187,38,1223497,4,3,1974,0,6,167,6377.2456,52287,8881,520,2,2,2.5,2.08,5.11,1065000
8563,100,497923,4,3,2020,0,6,224,6473.2144,27056,4040,275,6,3,0,0.76,1.35,1450000
6521,76,846157,4,3,1969,-1,5,138,12500,60441,7100,564,7,2,0,2.4,3.66,1725000
9418,109,244171,4,3,1973,-2,4,143,17132.867,33580,4330,252,6,3,0,1.85,1.47,2450000
4786,56,1031029,4,3,1974,0,4,121,14008.265,47745,4640,131,6,3,4,1.69,5.7,1695000
2783,33,1261673,0,3,1950,0,2,49,14265.306,57137,7800,450,7,2,3.25,2.42,6.69,699000
9652,112,103866,4,3,1989,-2,6,176,11079.546,55531,5400,68,3,1,2.6,3.31,4.79,1950000
4910,57,1017036,4,3,2009,0,7,197,3248.731,30483,8800,575,2,2,4,3.42,6.52,640000
4184,49,1109152,0,3,1936,0,2,62,20967.742,7317,2820,163,1,3,2.25,1.92,5.14,1300000
5041,58,1001082,4,3,2010,0,8,215,3134.8838,20069,7430,265,7,2,4,3.42,6.52,674000
8981,105,391865,0,3,1960,-3,3,72,25486.111,5255,3460,60,4,3,0,0.42,1.1,1835000
4135,48,1115131,4,3,2006,0,4,132,3122.121,5913,4654,132,6,3,2,1.82,4.36,412120
7511,88,712319,4,3,2008,-3,5,135,13888.889,46151,4200,460,6,3,0,0.45,2.78,1875000
9221,107,311330,4,3,1970,-1,5,146,17602.74,12970,9200,6,5,2,0,1.85,1.47,2570000
6468,76,852130,4,0,1908,0,8,232,9105.604,5424,5600,127,3,1,0,2.4,3.66,2112500
834,10,1418405,2,3,1967,0,4,56,6607.143,59343,4573,257,6,3,3.75,2.13,7.84,370000
4751,55,1035387,4,1,1972,0,4,101,14603.96,4792,5210,385,3,1,4,1.69,5.7,1475000
1508,18,1366768,4,3,1949,0,7,152,7990.263,9745,4600,315,6,3,3.5,1.85,6.27,1214520
7304,85,748250,1,3,1877,0,8,248,11088.71,57721,6330,396,7,2,0,0.45,2.78,2750000
5491,64,960037,4,3,1935,0,2,100,8930,7590,5683,192,3,1,1,1.3,5.5,893000
210,2,1461501,4,3,1974,0,7,175,3714.2856,50601,4200,460,6,3,5.5,1.99,8.39,650000
1591,19,1359945,0,3,1892,0,2,49,17931.428,18139,5000,381,3,1,3.75,1.85,6.27,878640
1110,13,1398485,0,3,1898,0,2,31,30193.549,2435,7700,519,7,2,3.25,2.18,7.2,936000
8623,101,482136,4,1,1964,0,5,198,7954.5454,34103,4030,539,6,3,0,0.76,1.35,1575000
6836,80,809803,2,3,1967,0,3,91,10989.011,35485,4872,264,6,3,0,0.79,3.48,1000000
7419,87,727102,3,3,1956,-2,5,130,11153.846,4220,8940,404,2,2,0,0.45,2.78,1450000
3812,45,1158032,0,3,1875,0,3,85,16470.588,64512,1900,142,1,3,2,1.82,4.36,1400000
5953,69,907653,0,3,1892,-5,3,69,26086.957,28497,5540,549,3,1,0.75,2.76,4.75,1800000
1295,15,1383523,4,3,1929,0,4,81,6172.8394,37101,5400,68,3,1,3.25,2.18,7.2,500000
8545,100,502689,4,1,1884,0,5,221,2503.1675,17146,6270,544,7,2,0,0.76,1.35,553200
9206,107,317133,3,3,2014,0,4,123,32479.674,53597,8260,576,2,2,0,1.85,1.47,3995000
9259,108,296523,1,3,1922,0,6,213,9366.197,40331,5464,80,3,1,0,1.85,1.47,1995000
4699,55,1041025,4,3,1917,-5,5,174,10804.598,64516,9310,587,5,2,4,1.69,5.7,1880000
3856,45,1152361,0,3,1965,0,2,69,10000,49526,8464,157,2,2,2,1.82,4.36,690000
10136,117,1863,4,3,1930,0,6,173,5780.3467,841,7752,463,7,2,3.35,1.13,4.34,1000000
4093,48,1120406,4,3,1989,0,4,130,4012.7,50095,9850,227,5,2,2,1.82,4.36,521651
9058,105,368613,3,3,2005,0,4,129,26356.59,10214,7120,565,7,2,0,0.42,1.1,3400000
563,7,1436401,4,3,1972,0,4,133,6462.0303,21354,8520,329,2,2,6,2.13,9.09,859450
3375,40,1204046,0,3,1977,0,2,51,12254.902,4024,7400,223,7,2,2,2.08,5.11,625000
7486,87,716991,3,3,1980,-1,3,60,17750,22949,5220,387,3,1,0,0.45,2.78,1065000
9303,108,279796,3,3,2007,0,4,126,28531.746,7764,2980,299,1,3,0,1.85,1.47,3595000
7484,87,717308,4,1,1967,0,3,110,3560.8274,52504,6430,362,7,2,0,0.45,2.78,391691
914,11,1412058,0,3,1969,0,2,60,4916.6665,60675,2610,428,1,3,3.25,2.13,7.84,295000
8767,102,445447,4,1,1977,0,3,54,9444.444,65934,3770,20,0,0,0,0.76,1.35,510000
6382,75,861529,4,3,1929,-2,4,114,8552.632,48653,8641,469,2,2,0.25,2.4,3.66,975000
8996,105,387148,2,3,1991,0,2,55,7181.8184,56125,7620,322,7,2,0,0.42,1.1,395000
9267,108,292884,3,3,1979,0,5,158,22753.164,28333,3670,567,4,3,0,1.85,1.47,3595000
2010,24,1325658,3,3,2001,0,6,125,20911.64,1816,5500,347,3,1,2.75,2.5,6.6,2613955
5235,61,983984,4,3,1963,0,7,138,2862.3188,62432,9800,231,5,2,3.5,1.3,5.5,395000
1766,21,1346519,4,3,2000,0,5,188,1462.766,25821,4100,412,6,3,3.5,2.5,6.6,275000
8737,102,452684,4,3,1968,0,3,112,15580.357,53598,8700,243,2,2,0,0.76,1.35,1745000
4185,49,1109021,4,2,1973,0,5,150,10000,57867,2765,462,1,3,2.25,1.92,5.14,1500000
4533,53,1063750,3,3,1989,0,4,100,9950,53126,6100,193,7,2,3.5,1.69,5.7,995000
8190,96,582490,4,3,2005,-3,5,166,15662.65,33528,7500,236,7,2,0,0.81,2.12,2600000
8020,94,617083,3,3,1986,0,5,121,20661.156,40445,8320,353,2,2,0,1.15,2.26,2500000
8105,95,600307,2,3,1978,0,3,63,10952.381,29776,6854,219,7,2,0,0.81,2.12,690000
8790,102,440854,4,3,1982,0,3,175,10285.714,12219,7000,140,7,2,0,0.76,1.35,1800000
9056,105,369638,4,3,1969,-1,4,165,14393.939,19378,9430,551,5,2,0,0.42,1.1,2375000
8924,104,411467,2,3,2001,-4,5,133,18796.992,54228,4540,150,6,3,0,0.42,1.1,2500000
663,8,1429968,4,3,1904,0,6,172,3430.2327,63827,8830,529,2,2,5,2.13,9.09,590000
8198,96,580584,4,3,2019,0,6,194,10835.047,58987,4000,414,6,3,0,0.81,2.12,2101999
10034,116,4485,0,3,2017,-1,3,97,37113.402,36302,8000,8,2,2,3.6,1.13,4.34,3600000
8128,95,595596,3,3,1993,0,3,90,22777.777,40771,2990,361,1,3,0,0.81,2.12,2050000
2249,27,1305866,0,3,1896,0,4,121,35123.97,50758,8000,8,2,2,4.25,2.9,7.33,4250000
6716,78,823740,2,3,1966,-6,3,64,13828.125,58398,8585,174,2,2,0,0.79,3.48,885000
3484,41,1193059,4,3,1943,0,4,95,21368.422,58911,2800,302,1,3,2,1.15,5.26,2030000
3471,41,1194497,4,3,1877,0,4,94,2978.7234,8652,8800,575,2,2,2,1.15,5.26,280000
9023,105,380297,4,3,1926,-6,5,153,4575.1636,44301,5900,417,3,1,0,0.42,1.1,700000
8843,103,429498,4,3,2014,0,5,167,17365.27,65301,4550,36,6,3,0,0.42,1.1,2900000
1585,19,1360339,4,1,1972,0,5,130,4384.615,14059,4100,412,6,3,3.75,1.85,6.27,570000
7302,85,748753,0,3,1886,0,2,51,27450.98,7680,2300,312,1,3,0,0.45,2.78,1400000
9662,112,101774,4,3,2010,-6,6,196,20025.51,29824,7400,223,7,2,2.6,3.31,4.79,3925000
2920,34,1248515,4,3,1973,0,5,159,5483.541,20084,7442,117,7,2,3.25,2.42,6.69,871883
3462,41,1195373,4,3,1948,0,4,120,15375,32185,3600,144,4,3,2,1.15,5.26,1845000
8198,96,580401,3,3,1993,-1,3,90,28333.334,37758,3450,19,4,3,0,0.81,2.12,2550000
4283,50,1095972,0,3,1870,0,3,103,10242.719,54341,3770,20,0,0,2.5,1.92,5.14,1055000
9128,106,342699,4,3,1962,-5,7,214,9696.262,20553,8960,403,2,2,0,0.42,1.1,2075000
8280,97,560940,4,3,2007,-1,5,160,14375,43159,9900,143,5,2,0,0.81,2.12,2300000
8497,99,514084,4,3,1934,0,3,128,11718.75,33670,3600,144,4,3,0,0.76,1.35,1500000
8727,102,455655,0,3,1986,0,3,69,25942.03,38147,2620,17,1,3,0,0.76,1.35,1790000
8307,97,555519,3,3,2006,-4,4,114,21052.63,21889,8220,74,2,2,0,0.81,2.12,2400000
6569,77,841291,4,3,2013,0,6,165,2676.2788,38592,5792,599,3,1,0,0.79,3.48,441586
9183,107,325976,4,3,1972,-1,5,149,15604.026,58476,3630,277,4,3,0,1.85,1.47,2325000
4393,51,1081665,4,3,2004,0,5,147,22414.967,5790,4070,290,6,3,2.75,1.92,5.14,3295000
9358,109,260123,0,3,2006,-3,4,79,31645.57,13369,8260,576,2,2,0,1.85,1.47,2500000
9192,107,322630,4,3,2022,0,4,171,11257.31,59156,6710,123,7,2,0,1.85,1.47,1925000
9016,105,382210,2,3,2000,-2,4,99,19797.98,4886,3250,165,4,3,0,0.42,1.1,1960000
9903,115,36789,4,3,1900,-3,7,139,10395.684,21492,8870,318,2,2,3.6,1.13,4.34,1445000
9955,115,24197,0,3,1938,-4,2,64,20937.5,46919,5000,381,3,1,3.6,1.13,4.34,1340000
8483,99,517207,0,3,1942,0,2,57,6140.351,52629,7400,223,7,2,0,0.76,1.35,350000
760,9,1423735,4,3,1964,0,6,118,5627.1187,21720,5450,393,3,1,4.25,2.13,7.84,664000
9143,106,337288,4,3,1965,-5,6,134,9141.791,38195,5492,585,3,1,0,0.42,1.1,1225000
9434,110,239155,2,1,1977,0,4,77,10597.402,49189,3730,358,0,0,0,1.85,1.47,816000
5862,68,917346,4,3,2013,0,5,154,2597.4026,42764,6731,530,7,2,0.75,2.31,4.53,400000
3584,42,1181566,4,3,1974,0,4,161,6894.41,32897,9700,88,5,2,2,1.15,5.26,1110000
3374,40,1204207,4,3,2006,0,4,195,2805.1282,61568,4070,290,6,3,2,2.08,5.11,547000
4783,56,1031286,4,3,1996,0,5,162,21265.432,46754,8660,448,2,2,4,1.69,5.7,3445000
4143,48,1113981,4,1,1937,0,4,171,2514.6199,13423,6372,91,7,2,2,1.82,4.36,430000
4522,53,1065151,3,3,1988,0,4,138,10507.246,59801,8305,438,2,2,3.5,1.69,5.7,1450000
8931,104,409489,4,3,2020,1,6,211,22938.389,43137,7120,565,7,2,0,0.42,1.1,4840000
4755,55,1034804,4,3,1961,-6,3,134,16417.91,4057,3660,479,4,3,4,1.69,5.7,2200000
8760,102,446998,4,3,1958,-3,7,204,21740.195,65651,3000,217,4,3,0,0.76,1.35,4435000
3801,44,1159005,0,2,1890,0,4,132,21212.121,2742,4230,455,6,3,2,1.15,5.26,2800000
1313,16,1381909,4,3,1938,0,4,108,5185.185,45483,9600,11,5,2,3.25,2.18,7.2,560000
3834,45,1155111,0,3,1976,0,3,117,5128.205,41703,9640,129,5,2,2,1.82,4.36,600000
9603,111,115185,4,3,2009,0,5,238,15336.135,30829,8752,39,2,2,1.75,3.31,4.79,3650000
4315,50,1091735,4,3,1948,0,4,115,11260.869,2618,8732,246,2,2,2.5,1.92,5.14,1295000
3578,42,1182275,4,3,1975,0,4,169,9142.012,22203,8600,441,2,2,2,1.15,5.26,1545000
3220,38,1220399,2,3,1955,0,3,46,12934.782,59116,4560,579,6,3,2.5,2.08,5.11,595000
6490,76,849649,4,3,2014,-3,5,247,5060.7285,14249,7330,76,7,2,0,2.4,3.66,1250000
6015,70,901161,4,3,1973,-3,5,130,12692.308,15760,7000,140,7,2,0.75,2.76,4.75,1650000
9966,116,22397,0,3,1978,-5,2,70,18214.285,36947,2980,299,1,3,3.6,1.13,4.34,1275000
9481,110,226115,4,3,2021,0,4,163,22085.889,39187,9990,445,5,2,0,1.85,1.47,3600000
5314,62,977247,1,3,1917,0,5,138,11594.203,35197,4573,257,6,3,2,1.3,5.5,1600000
9652,112,103695,2,1,1979,0,3,44,17193.182,25431,9800,231,5,2,2.6,3.31,4.79,756500
5017,58,1004132,4,3,2009,0,4,146,5701.733,27147,9480,336,5,2,4,3.42,6.52,832453
8962,104,398838,4,3,1968,-2,4,120,17083.334,11964,5792,599,3,1,0,0.42,1.1,2050000
9086,106,357515,2,3,2007,-5,4,98,18367.348,39507,7860,474,7,2,0,0.42,1.1,1800000
9842,114,53101,3,3,1973,-6,5,154,17370.129,19041,8260,576,2,2,3.6,3.31,4.79,2675000
8531,100,505681,0,3,1914,-4,4,90,27777.777,42357,2450,313,1,3,0,0.76,1.35,2500000
3565,42,1183933,4,3,1924,0,7,173,7283.237,16028,2920,97,1,3,2,1.15,5.26,1260000
3437,40,1197257,3,3,1998,0,3,120,11250,18915,4623,323,6,3,2,2.08,5.11,1350000
5818,68,922567,4,3,1890,0,6,163,3763.8037,31292,4800,365,6,3,0.75,2.31,4.53,613500
5554,65,953926,4,1,1978,0,4,155,20314.838,24235,7570,568,7,2,1,2.31,4.53,3148800
207,2,1461798,4,3,1986,0,5,143,5361.294,29994,7130,273,7,2,5.5,1.99,8.39,766665
1375,16,1377353,4,3,1998,0,4,123,14340.041,4955,3540,328,4,3,3.25,2.18,7.2,1763825
9240,107,303004,4,3,1927,-6,4,127,27952.756,58793,3220,528,4,3,0,1.85,1.47,3550000
6910,81,801261,4,3,1977,0,4,120,5208.3335,26,4780,476,6,3,0,0.56,3.06,625000
9681,112,96736,4,3,1972,0,5,173,22543.354,5809,4300,233,6,3,2.6,3.31,4.79,3900000
6657,78,831506,4,1,1935,0,8,223,7623.3184,31101,5270,383,3,1,0,0.79,3.48,1700000
7707,90,678697,0,3,2018,0,2,69,35434.78,14856,1799,314,1,3,0,0.25,2.55,2445000
3126,37,1229364,2,3,2005,0,3,96,4114.5835,3848,3200,216,4,3,2.75,2.08,5.11,395000
816,10,1419912,4,3,1968,0,7,196,2704.0815,65297,8240,413,2,2,3.75,2.13,7.84,530000
7481,87,717797,0,3,2008,0,4,135,28703.703,65437,7100,564,7,2,0,0.45,2.78,3875000
9183,107,326418,2,1,1980,0,4,88,16420.455,40468,8400,110,2,2,0,1.85,1.47,1445000
4751,55,1035272,0,3,1900,-5,3,70,28571.428,31111,7700,519,7,2,4,1.69,5.7,2000000
2434,29,1291823,3,3,1951,0,5,96,7812.5,6375,5200,389,3,1,4.75,2.34,7.05,750000
5849,68,918775,3,3,1963,0,6,171,11666.667,23980,4050,449,6,3,0.75,2.31,4.53,1995000
4102,48,1119223,4,3,1927,0,3,111,6081.081,57060,9970,489,5,2,2,1.82,4.36,675000
509,6,1440415,4,3,1928,0,5,148,3250.1013,19673,3310,23,4,3,6,2.13,9.09,481015
